,raw,kind,pplm_loss,prompt
0,"<|endoftext|>The steam engine is a steam engine of the type used for making gas, but with a much higher efficiency. It's",unperturbed,,The steam engine is
1,"<|endoftext|>The steam engine is one of the most important and widely used machines in the world. It is a small, powerful,",perturbed,13.167344093322754,The steam engine is
2,<|endoftext|>The steam engine is a type of type of power type in the general type of the power type in the type of the,perturbed,2.9435904026031494,The steam engine is
3,<|endoftext|>The steam engine is a type of type of type of type of type of type of type of type of type of type,perturbed,1.4673737287521362,The steam engine is
4,"<|endoftext|>The steam engine is a type of large, compact, and fast-moving steam engine. It is the second most powerful",perturbed,18.835342407226562,The steam engine is
5,<|endoftext|>The steam engine is a type of steam-generating machine in the video game series of the same name. They are,perturbed,28.679420471191406,The steam engine is
6,"<|endoftext|>The ozone layer is a global protection shield, protecting us from harmful cosmic rays. But as the ozone layer continues to decline",unperturbed,,The ozone layer is
7,<|endoftext|>The ozone layer is one of the most important and best-known and most important environmental phenomena in our environment. It is,perturbed,17.894107818603516,The ozone layer is
8,"<|endoftext|>The ozone layer is a giant part of the world's climate, a critical global component that affects everyone's health and security",perturbed,9.194279670715332,The ozone layer is
9,<|endoftext|>The ozone layer is a giant piece of the global effort to address global pollution. But it's also a big piece of,perturbed,15.533123970031738,The ozone layer is
10,<|endoftext|>The ozone layer is a vital part of the global economy and the world's economy is very much dependent on the supply and,perturbed,6.641695976257324,The ozone layer is
11,"<|endoftext|>The ozone layer is a huge part of the planet, and is the first and most important thing we have. It is",perturbed,13.09422492980957,The ozone layer is
12,<|endoftext|>A fracture is a break in the bone that can cause pain to the affected area. It is most common in children,unperturbed,,A fracture is
13,"<|endoftext|>A fracture is a small piece of a large piece that has broken off from the main part.

The term",perturbed,26.8555850982666,A fracture is
14,"<|endoftext|>A fracture is a small piece of material, usually a piece of the bone, that is broken off and left behind",perturbed,5.261964797973633,A fracture is
15,"<|endoftext|>A fracture is a small piece of metal or other metal that has been cut into a little piece. For example,",perturbed,13.365507125854492,A fracture is
16,<|endoftext|>A fracture is a large piece of bone that has a small or no surface area. It is the most commonly used,perturbed,12.848167419433594,A fracture is
17,"<|endoftext|>A fracture is a small, sometimes small and not particularly well-known, piece of the body that may or may",perturbed,9.858756065368652,A fracture is
18,"<|endoftext|>The potato plant is a member of the cabbage family, but is also a member of the mustard family, and",unperturbed,,The potato
19,"<|endoftext|>The potato is a member of a family of five members of the family of the same name, which are all",perturbed,5.8821892738342285,The potato
20,"<|endoftext|>The potato isn the only vegetable that has a unique, magical flavor. It is one of the most popular and",perturbed,22.01953887939453,The potato
21,"<|endoftext|>The potato has long held a place in our culinary world. Not because it is good for you, nor because",perturbed,11.623270034790039,The potato
22,<|endoftext|>The potato's origins date back to the mid- to late- to late- to early- to mid-,perturbed,14.346176147460938,The potato
23,<|endoftext|>The potato is the only vegetable on the list of the world's five most important foods – but it could be,perturbed,12.396263122558594,The potato
24,"<|endoftext|>Vitamine D is a compound found in green tea. Vitamine is used in many products to improve absorption, as well",unperturbed,,Vitamine D is
25,"<|endoftext|>Vitamine D is a new class of drug that has been around for a very long time, and the first time that",perturbed,3.7495336532592773,Vitamine D is
26,<|endoftext|>Vitamine D is a common and common cause of a lot of new or even the first time users of the Vitam,perturbed,11.033960342407227,Vitamine D is
27,<|endoftext|>Vitamine D is a new drug that has recently been approved by the U.S. Food and Drug Administration (F,perturbed,40.611724853515625,Vitamine D is
28,<|endoftext|>Vitamine D is a new class of drug that is a new class of drug that I will go in depth on in,perturbed,2.9618518352508545,Vitamine D is
29,<|endoftext|>Vitamine D is a new class of drug that has just been made available to the medical and legal community. Vitamine,perturbed,20.462730407714844,Vitamine D is
30,"<|endoftext|>Machine learning is a method of applying mathematical ideas to solve practical problems, with particular emphasis on artificial intelligence.

",unperturbed,,Machine learning is
31,"<|endoftext|>Machine learning is the study of how information is made to be used in a wide variety of different ways.

",perturbed,26.695236206054688,Machine learning is
32,<|endoftext|>Machine learning is a way of thinking that is a lot like a lot of the other fields we work in. Machine,perturbed,12.064489364624023,Machine learning is
33,<|endoftext|>Machine learning is a new field of study that's been around for a long time. But it hasn't really had,perturbed,22.465368270874023,Machine learning is
34,"<|endoftext|>Machine learning is a science of the brain that helps our understanding of the world around us, including the way we think",perturbed,4.696514129638672,Machine learning is
35,<|endoftext|>Machine learning is a technique that can be used to help in the design and design of the next generation of computers.,perturbed,6.601998805999756,Machine learning is
36,"<|endoftext|>Convex optimization is a method of calculating a linear combination of two values, called a convexity of the input function",unperturbed,,Convex optimization is
37,"<|endoftext|>Convex optimization is a new and exciting way to build complex systems.

It's a big, and it's",perturbed,18.826519012451172,Convex optimization is
38,<|endoftext|>Convex optimization is a way of thinking that has a lot of people very interested in the way they work. And it,perturbed,12.015755653381348,Convex optimization is
39,"<|endoftext|>Convex optimization is a technique that has been applied in many other areas of the computer industry, from the computer industry to",perturbed,5.39845085144043,Convex optimization is
40,"<|endoftext|>Convex optimization is a term for the process of creating a more or less straight line of information, in which a single",perturbed,4.874542236328125,Convex optimization is
41,"<|endoftext|>Convex optimization is a technique that can make a huge difference in the performance and stability of your code.

In",perturbed,31.344329833984375,Convex optimization is
42,<|endoftext|>Electricity is a vital part of our life. We are connected to our electricity grid. It allows us to communicate,unperturbed,,Electricity is
43,<|endoftext|>Electricity is one of the few things that we can control that we don't need for our daily lives. We,perturbed,20.598634719848633,Electricity is
44,"<|endoftext|>Electricity is a huge part of our lives these days, and the way the world is changing is changing too,",perturbed,5.616229057312012,Electricity is
45,"<|endoftext|>Electricity is a big part of our lives, and one part of it that is not being met is in the",perturbed,2.484565019607544,Electricity is
46,"<|endoftext|>Electricity is a key part of the future for our country, and our future as a people as well,"" Trump",perturbed,7.626843452453613,Electricity is
47,<|endoftext|>Electricity is one of the most important and most important energy in the world. It is a major and important element,perturbed,13.5375394821167,Electricity is
48,"<|endoftext|>A car is driven through a traffic island at a busy crossroads in Tokyo, Japan.

Tokyo's",unperturbed,,A car is
49,<|endoftext|>A car is seen at the site of a fire that damaged a building at the site of a fire that damaged a,perturbed,6.069094657897949,A car is
50,"<|endoftext|>A car is seen in a car park of a building, in this photo taken by a resident of the building seen",perturbed,6.696898937225342,A car is
