,raw,kind,pplm_loss,prompt
0,"<|endoftext|>The steam engine is a steam engine of the type used for making gas, but with a much higher efficiency. It's",unperturbed,,The steam engine is
1,"<|endoftext|>The steam engine is one of the simplest things in the world, and yet it's one of the most powerful. This",perturbed,12.105070114135742,The steam engine is
2,"<|endoftext|>The steam engine is a type of steam-engine engine.

Contents show]

History

A steam",perturbed,89.3122787475586,The steam engine is
3,<|endoftext|>The steam engine is a type of locomotive that runs on compressed air. The steam motor is a type of combustion engine,perturbed,36.571903228759766,The steam engine is
4,"<|endoftext|>The steam engine is a large steam engine, often with a large steam turbine to produce the power. The name is also",perturbed,21.12015151977539,The steam engine is
5,"<|endoftext|>The steam engine is one of the most popular and popularly used industrial technology.

It produces a great deal of",perturbed,30.813188552856445,The steam engine is
6,"<|endoftext|>The ozone layer is a global protection shield, protecting us from harmful cosmic rays. But as the ozone layer continues to decline",unperturbed,,The ozone layer is
7,<|endoftext|>The ozone layer is one of the most important components of the atmosphere. It is made of molecules of oxygen. It is,perturbed,22.462066650390625,The ozone layer is
8,<|endoftext|>The ozone layer is a giant greenhouse in which the atmosphere traps so much sunlight from the sun that the planet can no longer,perturbed,9.539149284362793,The ozone layer is
9,"<|endoftext|>The ozone layer is a giant greenhouse that absorbs all the sun's energy, but is also essential to the formation of ozone",perturbed,13.69714069366455,The ozone layer is
10,"<|endoftext|>The ozone layer is a vital part of the earth's weather system, providing vital heat for many people in the world and",perturbed,13.580584526062012,The ozone layer is
11,<|endoftext|>The ozone layer is a layer that protects the planet from the damaging impact of solar radiation and the sun's heat. It,perturbed,23.890357971191406,The ozone layer is
12,<|endoftext|>A fracture is a break in the bone that can cause pain to the affected area. It is most common in children,unperturbed,,A fracture is
13,"<|endoftext|>A fracture is a small piece of metal embedded within a rock. Fractures can be either small, such as the",perturbed,22.403207778930664,A fracture is
14,"<|endoftext|>A fracture is a common condition in which a bone in one part of the body is fractured, causing the other part",perturbed,7.973072052001953,A fracture is
15,"<|endoftext|>A fracture is a type of damage, or injury, that occurs when a piece of bone breaks off. The word",perturbed,16.810504913330078,A fracture is
16,"<|endoftext|>A fracture is a large piece of bone that has a broken or broken-in appearance, and is not a part",perturbed,17.090574264526367,A fracture is
17,<|endoftext|>A fracture is a fracture that occurs during the process of breaking the vertebrae of the vertebra. They are,perturbed,30.489009857177734,A fracture is
18,"<|endoftext|>The potato plant is a member of the cabbage family, but is also a member of the mustard family, and",unperturbed,,The potato
19,"<|endoftext|>The potato is a member of a family of flowering plants native to Central Asia that grows to an enormous size,",perturbed,11.75550651550293,The potato
20,"<|endoftext|>The potato chip is a superfood, a superfood that's been around since the late 1800's. The",perturbed,30.79115104675293,The potato
21,"<|endoftext|>The potato has long held a place in our culinary history. From its humble origin, it was the first crop",perturbed,20.4163875579834,The potato
22,<|endoftext|>The potato was one of the first vegetables introduced to the world by humans. Its origins go back to the time,perturbed,18.375240325927734,The potato
23,<|endoftext|>The potato is the only vegetable on the planet that contains two essential amino acids – leucine and serine,perturbed,60.432640075683594,The potato
24,"<|endoftext|>Vitamine D is a compound found in green tea. Vitamine is used in many products to improve absorption, as well",unperturbed,,Vitamine D is
25,"<|endoftext|>Vitamine D is a new class of protein that has been discovered to be very effective against both cancer and heart disease,",perturbed,14.760834693908691,Vitamine D is
26,"<|endoftext|>Vitamine D is a common and common cause of a number of conditions, including the following:

Dry eye",perturbed,33.00126266479492,Vitamine D is
27,<|endoftext|>Vitamine D is a compound found in all kinds of plants and has long been a target of biopharmaceutical researchers,perturbed,35.645137786865234,Vitamine D is
