,raw,kind,pplm_loss,prompt
0,"<|endoftext|>The steam engine is a steam engine of the type used for making gas, but with a much higher efficiency. It's",unperturbed,,The steam engine is
1,<|endoftext|>The steam engine is one of the most important and most complex machines in the world. It is a powerful and important part,perturbed,13.78337287902832,The steam engine is
2,"<|endoftext|>The steam engine is a type of type of power type in the general type family, also known as type two type,",perturbed,12.230825424194336,The steam engine is
3,<|endoftext|>The steam engine is a type of type of type of type of type of type of type of type of type of type,perturbed,1.6714714765548706,The steam engine is
4,"<|endoftext|>The steam engine is a type of large, single-segment, and high performance power or power generation system that is",perturbed,26.112855911254883,The steam engine is
5,"<|endoftext|>The steam engine is a type of steam- and gas-fired power plant.

History [ edit ]

",perturbed,81.09939575195312,The steam engine is
6,"<|endoftext|>The ozone layer is a global protection shield, protecting us from harmful cosmic rays. But as the ozone layer continues to decline",unperturbed,,The ozone layer is
7,<|endoftext|>The ozone layer is one of the most important and best known elements in the atmosphere. It is a layer of about 1,perturbed,17.61567497253418,The ozone layer is
8,"<|endoftext|>The ozone layer is a giant part of the world we live in today, from the oceans to the atmosphere. And it",perturbed,17.65216064453125,The ozone layer is
9,<|endoftext|>The ozone layer is a giant piece of the global effort to address global pollution. But it's also a big reason there,perturbed,18.075040817260742,The ozone layer is
10,"<|endoftext|>The ozone layer is a vital part of the global economy and the world's largest source of energy, as well as a",perturbed,9.779918670654297,The ozone layer is
11,<|endoftext|>The ozone layer is a huge part of the world we live in today. If you have never seen a picture like this,perturbed,15.144152641296387,The ozone layer is
12,<|endoftext|>A fracture is a break in the bone that can cause pain to the affected area. It is most common in children,unperturbed,,A fracture is
13,"<|endoftext|>A fracture is a small piece of a large piece that has broken off from the main part.

The term",perturbed,27.573102951049805,A fracture is
14,"<|endoftext|>A fracture is a small piece of material, usually a piece of the bone, that is broken off. It is",perturbed,13.20159912109375,A fracture is
15,<|endoftext|>A fracture is a small piece of metal or other small metal part of a piece of armor. A good example of,perturbed,12.95124626159668,A fracture is
16,<|endoftext|>A fracture is a large piece of bone that has a small amount of material that has been cut in the middle and,perturbed,7.030478477478027,A fracture is
17,"<|endoftext|>A fracture is a small, sometimes small and not so small, part of the muscle. The muscle is the muscle",perturbed,12.00107479095459,A fracture is
18,"<|endoftext|>The potato plant is a member of the cabbage family, but is also a member of the mustard family, and",unperturbed,,The potato
19,"<|endoftext|>The potato is a member of a family of six members of the family of the same name, which are all",perturbed,7.399311065673828,The potato
20,"<|endoftext|>The potato isn the only vegetable that has a unique, magical flavor. It is one of the most popular and",perturbed,23.42874526977539,The potato
21,<|endoftext|>The potato has long stood as one of the more healthy and nutritious vegetables that can be found in the world.,perturbed,11.139708518981934,The potato
22,<|endoftext|>The potato's origins date back to between the early days of the world and the early days of the human race,perturbed,8.955571174621582,The potato
23,<|endoftext|>The potato is the only vegetable on the list of the world's five most important foods – but it could be,perturbed,15.325833320617676,The potato
24,"<|endoftext|>Vitamine D is a compound found in green tea. Vitamine is used in many products to improve absorption, as well",unperturbed,,Vitamine D is
25,"<|endoftext|>Vitamine D is a new class of drug that has been around for a very long time, and the first time that",perturbed,4.038304805755615,Vitamine D is
26,"<|endoftext|>Vitamine D is a common and common cause of a lot of people's health, and one of the big problems is",perturbed,5.604761600494385,Vitamine D is
27,<|endoftext|>Vitamine D is a new class of drug that's been around for a long time. It's a form of a,perturbed,13.4660005569458,Vitamine D is
28,<|endoftext|>Vitamine D is a new class of drug that is a new class of drug that I will be talking about a little,perturbed,3.509091377258301,Vitamine D is
29,<|endoftext|>Vitamine D is a new class of drug that has just been made available and is the first new class of drug in,perturbed,3.613576889038086,Vitamine D is
30,"<|endoftext|>Machine learning is a method of applying mathematical ideas to solve practical problems, with particular emphasis on artificial intelligence.

",unperturbed,,Machine learning is
31,"<|endoftext|>Machine learning is the study of how information is made to be used. In the case of artificial intelligence, this means",perturbed,16.80872344970703,Machine learning is
32,<|endoftext|>Machine learning is a way of thinking that is a lot like a lot of the other fields we work in. It,perturbed,12.517826080322266,Machine learning is
33,<|endoftext|>Machine learning is a new field of study that's been around for a long time. But it hasn't really come,perturbed,22.625253677368164,Machine learning is
34,<|endoftext|>Machine learning is a science of the way that information is used to make things happen. It is the science that makes,perturbed,13.336630821228027,Machine learning is
35,"<|endoftext|>Machine learning is a new field of science that has just recently made its way to the big screen.

As",perturbed,32.08661651611328,Machine learning is
36,"<|endoftext|>Convex optimization is a method of calculating a linear combination of two values, called a convexity of the input function",unperturbed,,Convex optimization is
37,"<|endoftext|>Convex optimization is a new and exciting way to build complex systems. It is not a new or an exciting concept,",perturbed,12.991130828857422,Convex optimization is
38,<|endoftext|>Convex optimization is a way of thinking that has a lot of people very interested in it. But it's very easy,perturbed,15.738317489624023,Convex optimization is
39,"<|endoftext|>Convex optimization is a new way of thinking about how to design the future.

I have been talking a lot",perturbed,30.265920639038086,Convex optimization is
