,raw,kind,pplm_loss,prompt
0,"<|endoftext|>The steam engine is a steam engine of the type used for making gas, but with a much higher efficiency. It's",unperturbed,,The steam engine is
1,"<|endoftext|>The steam engine is one of the simplest things in the world, and yet it's one of the most powerful. This",perturbed,13.418085098266602,The steam engine is
2,<|endoftext|>The steam engine is a type of industrial power-generating machine that was developed by the US Army during World War II,perturbed,55.536865234375,The steam engine is
3,"<|endoftext|>The steam engine is a type of industrial steam engine, used by the United Empire of Earth. It is also referred to",perturbed,25.487491607666016,The steam engine is
4,"<|endoftext|>The steam engine is a large steam engine, often with a large steam turbine to produce the power. The name is a",perturbed,24.382930755615234,The steam engine is
5,<|endoftext|>The steam engine is one of the most popular and effective methods of transportation for humans. It was originally developed and patented in,perturbed,17.989614486694336,The steam engine is
6,"<|endoftext|>The ozone layer is a global protection shield, protecting us from harmful cosmic rays. But as the ozone layer continues to decline",unperturbed,,The ozone layer is
7,"<|endoftext|>The ozone layer is one of the most important components of the atmosphere. It provides protection from the sun, protecting the earth",perturbed,20.116018295288086,The ozone layer is
8,<|endoftext|>The ozone layer is a giant greenhouse in which the atmosphere traps so much sunlight from the sun that the planet can no longer,perturbed,10.969613075256348,The ozone layer is
9,"<|endoftext|>The ozone layer is a giant greenhouse that absorbs all the sun's energy, but is also essential to the formation of ozone",perturbed,16.220293045043945,The ozone layer is
10,<|endoftext|>The ozone layer is a vital part of life on earth — and for good reason. It provides protection from the sun's,perturbed,24.44580841064453,The ozone layer is
11,<|endoftext|>The ozone layer is a layer that protects the planet from the damaging effects of solar radiation and the sun's heat. It,perturbed,28.241317749023438,The ozone layer is
12,<|endoftext|>A fracture is a break in the bone that can cause pain to the affected area. It is most common in children,unperturbed,,A fracture is
13,"<|endoftext|>A fracture is a small piece of metal embedded within a rock. Fractures can be either small, such as the",perturbed,27.544370651245117,A fracture is
14,"<|endoftext|>A fracture is a common condition in which a bone, or a part of the bone that is part of a muscle",perturbed,12.58008098602295,A fracture is
15,"<|endoftext|>A fracture is a type of damage, or injury, that occurs when a piece of bone breaks off. The word",perturbed,19.818283081054688,A fracture is
16,"<|endoftext|>A fracture is a large piece of bone that has a broken or broken-in appearance, and is not a real",perturbed,20.24899673461914,A fracture is
17,<|endoftext|>A fracture is a fracture that occurs during the process of breaking the vertebrae of the vertebra. They are,perturbed,37.763031005859375,A fracture is
18,"<|endoftext|>The potato plant is a member of the cabbage family, but is also a member of the mustard family, and",unperturbed,,The potato
19,"<|endoftext|>The potato is a member of a family of vegetable plants native to Central Asia that grows to an enormous size,",perturbed,12.092120170593262,The potato
20,"<|endoftext|>The potato chip is a superfood, a superfood that's been shown to help you lose weight faster than",perturbed,15.172760963439941,The potato
21,<|endoftext|>The potato has long held a place in our culinary pantheon of great dishes. But what is it really like,perturbed,33.49211883544922,The potato
22,<|endoftext|>The potato was one of the first vegetables introduced to the world by humans. Its origins go back to the time,perturbed,20.811159133911133,The potato
23,<|endoftext|>The potato is the only vegetable on the planet that contains the essential amino acids lysine (L) and,perturbed,53.51355743408203,The potato
24,"<|endoftext|>Vitamine D is a compound found in green tea. Vitamine is used in many products to improve absorption, as well",unperturbed,,Vitamine D is
25,<|endoftext|>Vitamine D is a very potent diuretic (water-soluble) with a high affinity for sodium and potassium,perturbed,54.4534912109375,Vitamine D is
26,"<|endoftext|>Vitamine D is a common and common cause of death in children. It is the result of a combination of factors,",perturbed,17.568342208862305,Vitamine D is
27,<|endoftext|>Vitamine D is a compound found in all kinds of plants. The most common is a flavonoid called 2-,perturbed,41.7551383972168,Vitamine D is
28,"<|endoftext|>Vitamine D is a compound of vitamin A (VAA), a vitamin B1 (B1) amino acid and",perturbed,60.48712158203125,Vitamine D is
29,<|endoftext|>Vitamine D is a compound that was discovered in the 1970s in the lab of the Nobel Prize-winning biochem,perturbed,51.11916732788086,Vitamine D is
30,"<|endoftext|>Machine learning is a method of applying mathematical ideas to solve practical problems, with particular emphasis on artificial intelligence.

",unperturbed,,Machine learning is
31,"<|endoftext|>Machine learning is the study of how things work to make better predictions. In the case of artificial intelligence, it's",perturbed,22.179025650024414,Machine learning is
32,<|endoftext|>Machine learning is a technique that allows us to use computer systems to do something that is not possible with human knowledge.,perturbed,9.898892402648926,Machine learning is
33,<|endoftext|>Machine learning is a new discipline that uses machine learning to identify patterns of data and create algorithms that improve the data.,perturbed,9.483674049377441,Machine learning is
34,"<|endoftext|>Machine learning is a science of data, not algorithms — and a good example is the way that Netflix's algorithm makes",perturbed,11.527790069580078,Machine learning is
